,Fp1_(Theta2+Alpha1),Fp1_(Theta),Fp1_(Alpha),Fp1_(Beta_Global),Fp1_(Beta_Alta),Fp1_(Beta_Baja),Fp1_(Gamma),F3_(Theta2+Alpha1),F3_(Theta),F3_(Alpha),F3_(Beta_Global),F3_(Beta_Alta),F3_(Beta_Baja),F3_(Gamma),C3_(Theta2+Alpha1),C3_(Theta),C3_(Alpha),C3_(Beta_Global),C3_(Beta_Alta),C3_(Beta_Baja),C3_(Gamma),Fz_(Theta2+Alpha1),Fz_(Theta),Fz_(Alpha),Fz_(Beta_Global),Fz_(Beta_Alta),Fz_(Beta_Baja),Fz_(Gamma),Cz_(Theta2+Alpha1),Cz_(Theta),Cz_(Alpha),Cz_(Beta_Global),Cz_(Beta_Alta),Cz_(Beta_Baja),Cz_(Gamma),Fp2_(Theta2+Alpha1),Fp2_(Theta),Fp2_(Alpha),Fp2_(Beta_Global),Fp2_(Beta_Alta),Fp2_(Beta_Baja),Fp2_(Gamma),F4_(Theta2+Alpha1),F4_(Theta),F4_(Alpha),F4_(Beta_Global),F4_(Beta_Alta),F4_(Beta_Baja),F4_(Gamma),C4_(Theta2+Alpha1),C4_(Theta),C4_(Alpha),C4_(Beta_Global),C4_(Beta_Alta),C4_(Beta_Baja),C4_(Gamma),BPR_Fp1,BPR_F3,BPR_C3,BPR_Fz,BPR_Cz,BPR_Fp2,BPR_F4,BPR_C4,PCA_x,PCA_y,cluster
173,2.1161190650003587,2.912368472584028,1.8207270657727521,0.698308525143739,0.4321962148783012,0.7643683135388841,0.390735636225853,2.223683736062855,2.984840527808828,2.0012428927746235,0.6805500119773877,0.35655392632452015,0.7698958946197457,0.31675002751736114,2.281229917425406,2.676071732544746,2.3347833779968132,0.6586351805752563,0.34253554074281894,0.7247775443671586,0.3043671340035154,2.1406115286158953,3.0326461057976744,2.01128798875561,0.6657280113465422,0.35028355363272645,0.7388953327609045,0.3108255921619696,2.3089553401586285,2.546349179969583,2.5240475152509583,0.6244136761459743,0.3252382481704978,0.70703196979271,0.28818336894789043,2.114801015176353,2.733633884026679,1.879579960125959,0.7284863840054617,0.4383069426834215,0.800387159179033,0.3901562748583638,2.030916590497178,2.7882381182446685,2.005963068272407,0.713195979886585,0.37085634140182244,0.7962149712489939,0.3300786247510382,2.094243076257009,2.519038945787547,2.33464414770607,0.684100837028425,0.35181597511071316,0.7472854400966842,0.31460991441656827,5.338704681428227,6.725393388655024,7.061139529804599,6.544567921211384,7.375021739089521,5.162430321120357,5.869887966521721,6.460670554714091,3.3676797217253727,2.8011544865693967,0
90,1.8995577073464098,3.3990282877093376,1.3387702141675697,0.7983339141702008,0.5260512187344301,0.7003499834372796,0.43169569210089315,2.0157656747346024,3.3968124491371645,1.3843261041561439,0.8302153687586052,0.4755950617546782,0.8039279534246628,0.38608561049983364,2.627447288601438,3.249017640226205,2.3491654485755453,0.5943716279748065,0.25342423882574877,0.6790265263868033,0.21484209344657323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481652193683145,3.7717787916618293,2.092883606530232,0.5291795292314434,0.2465607801270474,0.5940138652740634,0.2124683626983749,1.8965170847305477,3.470951306111051,1.3126395823150667,0.817498798563279,0.5248127168063254,0.6780150405242864,0.4318304052207852,1.9851590722603023,2.9616104223107773,1.6605931732367147,0.850858805900351,0.4849517575888749,0.7611756599856927,0.3951841486699101,2.6960148280916263,2.60818507736605,3.0808650803343447,0.5267511175631008,0.20479564183082186,0.6286462945612278,0.17648321192415548,3.80976538716185,4.455908579381028,10.426289754811874,0.0,10.766304388259927,3.882310802289943,4.890588008942748,14.033864870934202,2.5454217014208713,0.5117978308176054,0
145,2.349569159339255,3.5308154045026203,1.1728834547974214,0.8447804779439622,0.6322246563011213,0.49860431233846586,0.5130186888827625,2.36849526260376,2.5858476249001328,1.3331770590316383,1.0005044814726738,0.8134365655136798,0.555810508912965,0.6406853821927463,2.3114784454140023,4.017657567708395,1.2721713444744815,0.5735126848068861,0.4062508851025174,0.5721624952151008,0.3762989290496637,2.455616832404643,3.5525450046324325,1.2531526047200465,0.9749587819989785,0.5304565524780205,0.6683745097935848,0.4140356943056247,3.168533696710232,4.257863854831671,1.797366257916269,0.5419342966005775,0.2803590116570827,0.4697696081056057,0.22844062043286922,2.43057113722287,3.9940121674783953,1.2283107365308101,0.6740727203689989,0.4873508461955859,0.5559919988428256,0.4070320576302874,2.3680681098081537,3.254001605367482,1.1259499286041033,0.9813664452313299,0.7024150881060003,0.5329692962519852,0.5492092890028438,2.9149312603674202,3.473571587459313,1.784354833327552,0.6508465846685642,0.4379826257859801,0.4897536945916344,0.35725754063232185,4.456066976931682,3.3264617821140026,6.102581807195211,5.398926791993544,11.567556069331218,5.681008661144384,3.6189871558087994,7.211237225066743,5.003940547592525,-0.7647829538111156,0
71,3.248022979192929,2.9496462688115184,2.519226036099587,0.6539557454839823,0.19532485822489307,0.7797706510110812,0.1587309998259955,2.91017399815481,2.7181214260549966,2.418859531738749,0.8169439598463941,0.22770678139450362,0.9949284141857339,0.18273410932058798,3.0182690794294538,2.9682774875222413,2.764640929744855,0.5708672311891189,0.1537158262761449,0.7382945789480456,0.12455266640709207,3.045311041128228,2.971371253623509,2.4901301226677113,0.6825025174649139,0.14531844529939034,0.9093261119048576,0.12020840568474303,3.277479139404149,3.6651524722101896,2.373791686317637,0.5495242934061512,0.1304507622650191,0.7054898184835793,0.10607884532068285,3.3019315451664353,2.9684170903634293,2.522734930038082,0.6367444060983104,0.16037363521703965,0.8110131439230781,0.13119314716096786,2.958722976476491,2.8327464194657037,2.438106529317883,0.7666192886251326,0.16718378800407968,1.013296707858197,0.13506280457491998,3.0764475527851505,3.4203561812632497,2.483271327960412,0.5636994466190703,0.13416863953934863,0.7277801814297131,0.10952694576997114,18.82111574247761,14.359034102377988,21.31925261061811,23.171487818062655,28.37435567410971,22.997891256915963,18.824849137568776,26.0578905497217,-3.264915254415531,2.510588796174187,0
36,2.264789234712595,2.4525309839369576,2.7157637498178233,0.7000281375881312,0.24397625787763835,0.8289203676609621,0.21066368707162433,1.7101227191839667,2.250643668421489,1.8025908478231032,1.1576700307480108,0.3064471598663833,1.445252206532771,0.2525633849245691,2.6155373185094724,3.231305627891815,2.3266692467688586,0.626898627380203,0.20623518922334075,0.7712799259349095,0.1749119788016197,2.1345961039746992,2.9419652651759303,2.0395244534685903,0.8364172162863869,0.19680573936944334,1.121893539726553,0.16624265788058173,3.1578493749011343,4.3539119103046575,2.0127893960953953,0.42306837327759866,0.14924048651437077,0.5122515742325654,0.12632264084981057,2.015830873622773,2.2119288436753783,2.154324241593251,0.9109461191925541,0.38927536834016446,0.9810136460391257,0.34088952114336823,1.7401500700627952,2.1816408089040324,1.709437823371567,1.183475564486045,0.3539243177655844,1.4397442940253986,0.2950677357029781,2.682694524895722,3.5548192430434136,2.0874572243020197,0.6268903031589325,0.21861517007706074,0.7471673780617551,0.18458575847545572,10.32574437352532,6.176223402663799,13.455258213769705,11.544476411626109,23.40937312062166,5.849192670468226,5.3864766726072135,13.544297693853876,2.5548333378773975,2.2189805350805614,0
57,2.834953914845488,3.2774433443698188,1.7003360157541136,0.7140333737738231,0.3402134119846874,0.7592629490747923,0.28967160176925616,2.9871169134450932,3.7528997493457186,1.7165153136504796,0.6154848560659079,0.2636419952263304,0.708556381805717,0.21693493681975487,3.094479491526542,4.030107933635935,1.8771913215779181,0.5210803718820424,0.16013813433447058,0.6666765465437174,0.13443702920646694,3.2131591983190577,4.107222424428362,1.930034925935604,0.47442232975857995,0.148636088884486,0.6148018342529774,0.12423901991527303,3.3204954366071746,4.277336187777007,1.9096357197936515,0.42125411237619875,0.13189290515106125,0.5536493434876183,0.11410056208430241,2.921504883259444,3.4918891464594934,1.707350666154941,0.6560131327834269,0.287938998773154,0.7353817907001978,0.24216190886566127,2.682838105870439,3.578285221783086,1.670147123872807,0.6489040061010051,0.3421592226724474,0.7211107687839864,0.2738634825898804,3.0293017033058356,3.854822816087698,1.9250180284358984,0.5470253588164142,0.18751903905127248,0.6877684376023132,0.15385578505886904,9.49682462087587,12.18067514539146,20.56116122961789,23.649500268941125,27.367910434624264,11.621602057344484,8.764052779143364,17.441466399879264,-2.0736987333091355,-1.4500661774558452,0
204,1.900915667695449,3.4983246160942145,1.2641003451402075,0.6702179055412112,0.5164697106143255,0.5963093589054956,0.4573397944204915,2.1172898403321865,3.81406904629741,1.494897557408178,0.5603986692157407,0.42031720008870954,0.5596831111187106,0.3646365795813758,2.194651871676126,3.6222341860870815,1.7292644867691607,0.5246634879812146,0.3900386009648958,0.5101931807717993,0.34198999090234256,2.274759314630388,4.210766026992384,1.3701036746197104,0.504991001613248,0.3728840973822665,0.5076390827228822,0.32315792433053536,2.5003399741689156,4.651132419396872,1.5155056676462162,0.40033569175575007,0.26864276151774075,0.4281006969821391,0.23570749211425468,1.8173426503740329,3.1654933595130803,1.0557205608146802,0.6328760553916976,0.6849443083901988,0.5444003643629507,0.6034992583465884,1.977761034860947,3.5275223844728023,1.2387885281284947,0.6607655221525349,0.549131607860003,0.5632586523486371,0.47669466829921114,2.3424824925627425,3.77151072097205,1.587171463803728,0.5097784260305657,0.39522860377239727,0.514099184249568,0.3463035216504215,3.9111674070279725,5.278365107013399,5.909911700838252,6.270691789163428,9.6731309449328,2.825885656257037,3.8256667695880875,5.959555369768128,3.0674097900522357,-2.004030541494977,0
229,1.9633517242760663,2.8754318751107197,1.791727542525758,0.6622266860782545,0.5170011971023694,0.6155952149540265,0.46376809474765335,2.0867795772967748,3.1992753379398944,1.9283710396290294,0.6283990008499788,0.4013823657877108,0.6173912932617355,0.3552680257548618,2.020759470355085,3.38867799967146,2.6430549675913393,0.44463961521609513,0.2328599851573209,0.4568870940356376,0.19584763898566665,2.444521591806723,3.3606329893821094,2.100416797888874,0.5822237243440134,0.3338326151104771,0.5844330059186442,0.28618894897730085,2.6234777953541077,4.007821990762294,2.161914096093698,0.43680389940188075,0.2282429367462809,0.4453695015611616,0.1940078604577903,1.5524477840872377,2.07793236453883,1.3398509042770257,0.7339612094607116,0.7911762751438368,0.6122558030300901,0.7358895864462989,2.180211195117039,2.991524692635087,1.7816562068971484,0.6688086597401451,0.4505589118568274,0.6637318523293685,0.4011077011797524,2.214115369551687,3.5111072114997035,2.273838972717327,0.5159647264936641,0.27995419152260964,0.5063694319116571,0.23670921265318196,4.102977056843284,5.616951332917132,8.801319317469536,7.863326610186976,12.506960132130738,2.1498006119894577,5.173372628566756,8.426429498463264,1.9795713412455305,0.9643089993810049,0
230,1.8548765593046832,2.3790674779027112,1.3647986701015569,0.6643312667659863,0.753061379404595,0.5505848279554162,0.6923932722252111,2.0276747877683854,2.704198811527333,1.4786375780405958,0.5539368183779967,0.6641254862693976,0.4942886294822424,0.6182661191990579,1.8276334843328141,2.391865450957184,2.1061933195949183,0.4739016118328949,0.5707754538538573,0.44649728335708716,0.5515187258404469,2.256700766563252,2.8612152904087083,1.596655341733317,0.5248446965319273,0.585334947662737,0.47821712952991985,0.5589035146218428,2.127453374963634,3.3460991075571394,1.4730180386079286,0.46507832515180236,0.5278142021961465,0.43817433108752213,0.5114958335618005,2.051964076379767,2.3377532628752413,1.6465010122795982,0.5902233728310988,0.6778685817709937,0.48336854994995765,0.6445072991563735,1.7132440334497976,2.1808140483764955,1.4048577553130923,0.6118355697247636,0.7624310454113881,0.5223628587772977,0.7360162210145866,1.9703173955937987,2.420198900171155,2.1438024148752706,0.47623790259826354,0.5614735340698538,0.456224193097267,0.5384417745284285,2.5926134212981338,3.196826891959533,3.3814076318042954,4.020859584884615,4.26892272600609,3.1162391525877076,2.344009945314435,3.733495202605553,6.490714144592792,2.409672929716675,0
46,2.270074891605667,2.412725738167076,1.563238779309862,0.9076093995689,0.6332733689324122,0.7301046520450438,0.5389601300465378,2.628139717116515,2.9205955887483386,1.9389525082805792,0.7206338893451284,0.4632846902314191,0.5967764550389504,0.37974894453843305,3.0310371532878806,2.470639702901782,2.6823320456352793,0.6366787223540165,0.36978948134976236,0.567352632342424,0.3031183732793959,2.8977565788824813,3.592700808634982,1.8983454544722782,0.6069636914007689,0.3566688386933216,0.5191789190757184,0.28824376649833217,3.706498460861781,2.661154459407471,3.224007200472211,0.41635591466345245,0.2384149730348146,0.39729217245143106,0.19944940857007729,1.7965568094662905,1.9789812039267787,1.2559149072978337,1.0533723284097456,0.7466709676388783,0.8729267063246109,0.6499614306023465,3.2983762971314494,3.0554824577926647,2.487549588357862,0.5381802170955392,0.33153007297455966,0.4749329312921216,0.2781681892046544,2.0948528595449805,2.3692068819841614,1.6010604296274455,0.9029717119932249,0.6895769632942409,0.6591777208239972,0.5598408937980762,4.1971519635094845,6.4550987830283875,8.936196201153647,9.39186980882956,18.34869920425151,2.7880226366637126,11.340210224971642,3.5020501745207695,2.9554504390958156,2.576342981141887,0
232,1.9281088391005397,3.706011667727011,1.064313774658628,0.6612350583555234,0.5483323236541499,0.536301265252216,0.49079666847986675,1.6580086067336361,2.6737904117080635,0.8777457150667074,0.628780661318624,0.7890142002898872,0.4936841949851468,0.7805769135399965,1.5786603346771408,2.5125848996314804,0.9884381275776744,0.594971386087582,0.7645852706985437,0.49936431552340355,0.7865730365737298,1.9781523954954057,3.8721289846041542,0.9718922916817269,0.5485568171670516,0.529190730402189,0.5063868763660417,0.5017106263675795,1.8502005385315663,3.003655133279937,1.1223181693336055,0.5263856849494443,0.6449530154465719,0.4630565462964504,0.6612130974290892,1.6699642690696865,2.9746014915647994,0.9318247352290537,0.607663400652776,0.7297444666311612,0.5141281220913609,0.710757180072404,1.4451983503071946,2.308917678782837,0.9593231036785808,0.5871379601160023,0.8171232836086102,0.5008132243126832,0.8404251778611879,1.4876590902136546,2.71470746687318,0.8636429646989251,0.6414925944719104,0.8023423809104635,0.5257929164098349,0.781184367219543,3.8128354365682418,2.1600858534399427,2.102723001551691,3.817431450137153,3.014192511563267,2.377661933996231,1.8346760612262294,1.8946328497696525,9.305820981264787,-0.03868603375221653,0
44,2.8928296547220484,4.810989702700711,1.3523449198907138,0.4984893403628672,0.15463666733607576,0.6637911287974976,0.13541750790140825,2.879972460012966,4.783973990538379,1.3326419083117746,0.5046891705408346,0.15455446455285005,0.6749835559801455,0.1355661799467808,3.06366681649663,4.6572276561548085,1.5225317955580118,0.48440291938722063,0.13670614308197698,0.6630729358091859,0.12036153858464928,2.9018489395379343,4.944230517984501,1.302535049539362,0.4732655553424063,0.14895906955631227,0.6322206377248952,0.13000938097886294,3.1154364598479947,4.984939348296372,1.4208420783117426,0.4234303401812248,0.12361800273534826,0.5753973965208021,0.10826626266400351,2.6905877516066647,4.282943509967182,1.2668298030460587,0.6064571196067117,0.2529833560339487,0.7347555957044263,0.2321092009015172,2.9049234353221256,4.6876941669778995,1.3119894435622321,0.5362976976012381,0.1743800659472712,0.6970270793333992,0.15342974053528874,2.817867598380125,4.71818153006626,1.3265196298289625,0.5304101982707982,0.16656037476290364,0.7049775985672632,0.1466647633336746,20.23207201115739,20.12662289402234,24.0267260762574,20.904113598878364,27.49624278061041,11.817765312455343,18.01315359721585,18.55522502783041,-3.6155523908055938,-5.196460172316208,0
235,1.677829127329065,2.199963793886611,1.2262290631766086,1.0547699033430102,0.8653714869000011,0.7175534894088819,0.6925649952452279,2.183049934465929,2.8320773682428393,1.4652137032700188,0.8850711212883284,0.6093968654030948,0.7240080513370515,0.4919333162126178,2.3501284912702616,3.0464579777594567,1.8300110619160204,0.7577072693095114,0.3906743303248616,0.8017575127787852,0.32313054124992213,2.3132903732847625,3.385403713398117,1.4627904710632118,0.7935334795909851,0.4702295208636806,0.7370229913410644,0.3854649399535213,2.4634064671549387,3.3662277559571336,1.8072964704848213,0.6853668005319018,0.3428553160630663,0.7170445035529998,0.2867937110140841,2.0948721456432997,2.7080830669537446,1.4530652265102189,0.8983573547438672,0.6295583239793681,0.7358005713109106,0.5114454534352507,2.0980049584218787,2.862079859980358,1.370767704142327,0.9050536245883196,0.6231175002005285,0.7455438687549802,0.5106271538101396,2.2725564465387764,3.0754144759093296,1.7787531447098,0.7595280485004943,0.3911286254227185,0.796057407711782,0.3308413757954653,2.172372931366542,4.058569669639131,6.656770330613473,5.244910217530494,7.647236039792481,3.771447995922605,3.8212369117973504,6.324813352776448,7.0691352032346755,1.3054211217883327,0
236,2.29402758923094,3.154624658301938,1.812868616388764,0.6655811448584772,0.3863316976919738,0.6977185378587307,0.3430834920730609,2.5066333314516522,3.179358337729072,1.8774539378167054,0.6742303064814621,0.35569129176840514,0.7293722114202034,0.30928307980082675,2.701342963506748,3.6859798870191582,2.0023156571663288,0.5189898312357247,0.2468322352730635,0.6004660496800198,0.21223967556774645,2.6153155341375878,3.5327583050506264,1.8699247043268592,0.602360762524526,0.30476255221872134,0.6513076848912929,0.2652663372766708,2.9741517824826587,3.7631902323604045,2.273448638042382,0.43402149263375955,0.21182412156316224,0.48967990003534306,0.18282453890451417,1.7785083746899808,3.3002633412908695,1.18714674608287,0.6989531536485484,0.5163893343919261,0.7215389069129113,0.49583447315772694,2.3263767869516485,2.9860089752662935,2.048828055151941,0.6738171543611795,0.35318758756786395,0.7022947658786577,0.30406049168491295,2.763097325078524,3.770101948380633,1.8724358581724554,0.5415612486545001,0.2649886474567119,0.6166707059408351,0.2288630384041168,6.055330548849728,7.378123115333449,11.709127255750404,8.93940897641038,14.980941096832044,3.6173753023453097,6.885155785075078,10.954150023428614,0.9719570668383533,0.08557828770256569,0
237,2.4462360639345007,3.396019096173938,1.6649583252231992,0.6953732484773169,0.37378445945729594,0.7249771068612464,0.3255688914404108,2.4551290154146903,2.818350238809552,1.9109693954322748,0.6915716946698455,0.45163615717759537,0.699683065710613,0.3853397194866132,2.6732097972241244,2.1205642478193223,3.2457232880495313,0.500483222927663,0.29009335879315845,0.5245455278936957,0.2551050849791409,2.8504869788180973,3.6067797078160204,1.8399404688984284,0.5836007553651784,0.3020009981723441,0.6432808337492788,0.26338918254444765,3.280867935933876,3.7412263908977734,2.1034827777219562,0.47519179894833935,0.23632455610677314,0.5465877895100353,0.2081404699053557,2.0251519059884724,2.7172334478655995,1.404392298446768,0.8134430832208264,0.5513916120610634,0.79641628629966,0.4987602040375722,2.4216950063949825,3.342030995576071,1.6275683714060498,0.6418000894702205,0.3870622628914212,0.699099158551301,0.3542009049840608,2.6085932225077118,3.2801479474763524,1.8858802328833686,0.5900985134436944,0.3348134296391624,0.6719222328155617,0.3122541459326865,7.408446503757297,6.0319699903186255,10.510634987817227,10.30368867779424,14.419274733268628,3.8826453348465386,6.5980814120297895,8.217525395225152,1.551917586168616,1.1292786876288028,0
